DATE,NASDAQCOM
04/16/1991,506.75
04/17/1991,511.31
04/18/1991,506.62
04/19/1991,501.19
04/22/1991,494.38
04/23/1991,496.08
04/24/1991,498.45
04/25/1991,496.03
04/26/1991,494.64
04/29/1991,487.74
04/30/1991,484.72
05/01/1991,487.85
05/02/1991,491.13
05/03/1991,492.1
05/06/1991,491.48
05/07/1991,491.51
05/08/1991,492.51
05/09/1991,497.81
05/10/1991,493.42
05/13/1991,493.93
05/14/1991,488.79
05/15/1991,478.08
05/16/1991,481.77
05/17/1991,481.38
05/20/1991,480.1
05/21/1991,483.6
05/22/1991,487.29
05/23/1991,489.6
05/24/1991,492.67
05/27/1991,.
05/28/1991,497.17
05/29/1991,499.05
05/30/1991,503.19
05/31/1991,506.11
06/03/1991,507.1
06/04/1991,507.25
06/05/1991,505.2
06/06/1991,502.94
06/07/1991,498.54
06/10/1991,495.85
06/11/1991,496.62
06/12/1991,491.05
06/13/1991,491.14
06/14/1991,495.07
06/17/1991,494.32
06/18/1991,491.59
06/19/1991,485.36
06/20/1991,485.88
06/21/1991,485.82
06/24/1991,475.23
06/25/1991,473.3
06/26/1991,473.08
06/27/1991,476.24
06/28/1991,475.92
07/01/1991,481.31
07/02/1991,478.78
07/03/1991,474.32
07/04/1991,.
07/05/1991,474.05
07/08/1991,479.51
07/09/1991,483.64
07/10/1991,487.17
07/11/1991,488.37
07/12/1991,492.71
07/15/1991,496.19
07/16/1991,493.6
07/17/1991,493.42
07/18/1991,496.8
07/19/1991,497.55
07/22/1991,494.99
07/23/1991,489.65
07/24/1991,487.42
07/25/1991,490.28
07/26/1991,492.69
07/29/1991,493.35
07/30/1991,498.27
07/31/1991,502.04
08/01/1991,504.15
08/02/1991,505.67
08/05/1991,502.61
08/06/1991,505.2
08/07/1991,507.46
08/08/1991,509.39
08/09/1991,508.31
08/12/1991,510
08/13/1991,514.4
08/14/1991,517.68
08/15/1991,515.67
08/16/1991,512.47
08/19/1991,497.64
08/20/1991,502.05
08/21/1991,517.97
08/22/1991,518.3
08/23/1991,521.06
08/26/1991,521.38
08/27/1991,521.75
08/28/1991,526.29
08/29/1991,526.39
08/30/1991,525.68
09/02/1991,.
09/03/1991,520.91
09/04/1991,517.92
09/05/1991,516.93
09/06/1991,516.94
09/09/1991,518.07
09/10/1991,511.28
09/11/1991,514.76
09/12/1991,521.13
09/13/1991,516.71
09/16/1991,515.68
09/17/1991,515.17
09/18/1991,518.55
09/19/1991,522.67
09/20/1991,527.19
09/23/1991,524.69
09/24/1991,526.47
09/25/1991,527.82
09/26/1991,526.94
09/27/1991,524.48
09/30/1991,526.88
10/01/1991,528.51
10/02/1991,526.33
10/03/1991,520.51
10/04/1991,520.4
10/07/1991,516.2
10/08/1991,517.25
10/09/1991,513.81
10/10/1991,515.94
10/11/1991,519.05
10/14/1991,525.66
10/15/1991,534.11
10/16/1991,540.94
10/17/1991,536.27
10/18/1991,538.9
10/21/1991,536.96
10/22/1991,537.14
10/23/1991,535.17
10/24/1991,528.75
10/25/1991,525.13
10/28/1991,529.41
10/29/1991,534.51
10/30/1991,541.32
10/31/1991,542.98
11/01/1991,540.93
11/04/1991,537.5
11/05/1991,538.82
11/06/1991,539.48
11/07/1991,545.28
11/08/1991,548.08
11/11/1991,550.71
11/12/1991,555.68
11/13/1991,556.17
11/14/1991,554.84
11/15/1991,531.28
11/18/1991,534.73
11/19/1991,523.47
11/20/1991,526.12
11/21/1991,530.33
11/22/1991,526.46
11/25/1991,522.88
11/26/1991,522.23
11/27/1991,522.78
11/28/1991,.
11/29/1991,523.9
12/01/1991,530.91
12/03/1991,533.34
12/04/1991,535.28
12/05/1991,534.03
12/06/1991,536.3
12/09/1991,535.35
12/10/1991,534.23
12/11/1991,531.64
12/12/1991,536.02
12/13/1991,540.9
12/16/1991,543.73
12/17/1991,539.7
12/18/1991,539.84
12/19/1991,534.53
12/20/1991,535.76
12/23/1991,543.9
12/24/1991,549.56
12/25/1991,.
12/26/1991,559.3
12/27/1991,565.71
12/30/1991,579.75
12/31/1991,586.34
01/01/1992,.
01/02/1992,586.45
01/03/1992,592.65
01/06/1992,597.9
01/07/1992,602.29
01/08/1992,610.32
01/09/1992,619.8
01/10/1992,615.7
01/13/1992,617.63
01/14/1992,625.75
01/15/1992,630.82
01/16/1992,627.34
01/17/1992,626.85
01/20/1992,619.38
01/21/1992,604.87
01/22/1992,620.68
01/23/1992,622.86
01/24/1992,624.68
01/27/1992,621
01/28/1992,621.29
01/29/1992,616.31
01/30/1992,621.37
01/31/1992,620.21
02/03/1992,623.43
02/04/1992,631
02/05/1992,636.97
02/06/1992,637.67
02/07/1992,634.95
02/10/1992,634.13
02/11/1992,633.37
02/12/1992,644.92
02/13/1992,639.1
02/14/1992,636.43
02/17/1992,.
02/18/1992,626.41
02/19/1992,622.41
02/20/1992,632.23
02/21/1992,629.75
02/24/1992,624.93
02/25/1992,621.4
02/26/1992,632.4
02/27/1992,633.95
02/28/1992,633.47
03/02/1992,635.47
03/03/1992,634.25
03/04/1992,630.29
03/05/1992,621.97
03/06/1992,615.95
03/09/1992,615.82
03/10/1992,623.46
03/11/1992,617.14
03/12/1992,615.92
03/13/1992,618.62
03/16/1992,617.94
03/17/1992,623.27
03/18/1992,624.94
03/19/1992,625.96
03/20/1992,624.28
03/23/1992,621.83
03/24/1992,618.68
03/25/1992,619.48
03/26/1992,615.4
03/27/1992,604.67
03/30/1992,602.07
03/31/1992,603.77
04/01/1992,602.09
04/02/1992,593.82
04/03/1992,590.01
04/06/1992,596.29
04/07/1992,581.61
04/08/1992,573.68
04/09/1992,586.75
04/10/1992,584.24
04/13/1992,588.15
04/14/1992,594.81
04/15/1992,600.03
04/16/1992,591.81
04/17/1992,.
04/20/1992,577.2
04/21/1992,575.05
04/22/1992,578.23
04/23/1992,576.05
04/24/1992,572.89
04/27/1992,566.94
04/28/1992,560.33
04/29/1992,569.94
04/30/1992,578.68
05/01/1992,578.14
05/04/1992,583.54
05/05/1992,588.07
05/06/1992,589.36
05/07/1992,587.16
05/08/1992,585.76
05/11/1992,587.13
05/12/1992,583.96
05/13/1992,582.38
05/14/1992,576.46
05/15/1992,574.43
05/18/1992,576.53
05/19/1992,578.05
05/20/1992,580.29
05/21/1992,579.1
05/22/1992,580.3
05/25/1992,.
05/26/1992,575.65
05/27/1992,577.35
05/28/1992,580.49
05/29/1992,585.31
06/01/1992,588.37
06/02/1992,589.18
06/03/1992,589.93
06/04/1992,588.26
06/05/1992,585.43
06/08/1992,582.01
06/09/1992,573.8
06/10/1992,569.71
06/11/1992,567.68
06/12/1992,569.52
06/15/1992,569.01
06/16/1992,564.07
06/17/1992,553.24
06/18/1992,549.17
06/19/1992,554.2
06/22/1992,549.72
06/23/1992,553.36
06/24/1992,551.39
06/25/1992,548.2
06/26/1992,547.84
06/29/1992,558.8
06/30/1992,563.6
07/01/1992,568.99
07/02/1992,563.35
07/03/1992,.
07/06/1992,563.17
07/07/1992,557.41
07/08/1992,557.57
07/09/1992,564.75
07/10/1992,567.8
07/13/1992,570.22
07/14/1992,575.21
07/15/1992,575.47
07/16/1992,576.19
07/17/1992,570.52
07/20/1992,564.28
07/21/1992,568.63
07/22/1992,563.88
07/23/1992,565.24
07/24/1992,565.61
07/27/1992,564.73
07/28/1992,571.63
07/29/1992,577.49
07/30/1992,578.8
07/31/1992,580.83
08/03/1992,582.36
08/04/1992,581.32
08/05/1992,576.87
08/06/1992,574.02
08/07/1992,573.74
08/10/1992,573.14
08/11/1992,571.6
08/12/1992,570.85
08/13/1992,570.99
08/14/1992,573.18
08/17/1992,572.47
08/18/1992,570.87
08/19/1992,567.61
08/20/1992,567.86
08/21/1992,563.7
08/24/1992,555.39
08/25/1992,554.22
08/26/1992,558.8
08/27/1992,563.27
08/28/1992,563.56
08/31/1992,563.12
09/01/1992,565.61
09/02/1992,571.25
09/03/1992,574.88
09/04/1992,573.44
09/07/1992,.
09/08/1992,571.17
09/09/1992,574.89
09/10/1992,581.24
09/11/1992,583.01
09/14/1992,594.21
09/15/1992,587.86
09/16/1992,585.89
09/17/1992,587.82
09/18/1992,589.12
09/21/1992,588.58
09/22/1992,583
09/23/1992,582.96
09/24/1992,585.93
09/25/1992,577.2
09/28/1992,575.34
09/29/1992,577.63
09/30/1992,583.27
10/01/1992,578.33
10/02/1992,571.63
10/05/1992,565.21
10/06/1992,570.55
10/07/1992,569.2
10/08/1992,573.88
10/09/1992,570.52
10/12/1992,573.84
10/13/1992,576.44
10/14/1992,576.22
10/15/1992,578.64
10/16/1992,582.61
10/19/1992,590.67
10/20/1992,592.7
10/21/1992,597.15
10/22/1992,597.12
10/23/1992,597.3
10/26/1992,598.92
10/27/1992,596.95
10/28/1992,601.39
10/29/1992,605.82
10/30/1992,605.17
11/02/1992,607.57
11/03/1992,604.58
11/04/1992,605.52
11/05/1992,614.08
11/06/1992,616.82
11/09/1992,622.05
11/10/1992,627.76
11/11/1992,634.92
11/12/1992,634.37
11/13/1992,637.16
11/16/1992,634.01
11/17/1992,627.07
11/18/1992,634.86
11/19/1992,638.57
11/20/1992,642.6
11/23/1992,638.84
11/24/1992,645.94
11/25/1992,648.33
11/26/1992,.
11/27/1992,649.49
11/30/1992,652.73
12/01/1992,653.95
12/02/1992,652.91
12/03/1992,656.36
12/04/1992,661.6
12/07/1992,666.53
12/08/1992,667.12
12/09/1992,663.92
12/10/1992,658.93
12/11/1992,655.79
12/14/1992,654.73
12/15/1992,650.75
12/16/1992,649.63
12/17/1992,658.46
12/18/1992,661.29
12/21/1992,662.46
12/22/1992,660.84
12/23/1992,662.96
12/24/1992,665.88
12/25/1992,.
12/28/1992,666.25
12/29/1992,669.01
12/30/1992,671.85
12/31/1992,676.95
01/01/1993,.
01/04/1993,671.8
01/05/1993,674.34
01/06/1993,681.85
01/07/1993,678.21
01/08/1993,677.21
01/11/1993,682.4
01/12/1993,679.45
01/13/1993,686.78
01/14/1993,695.7
01/15/1993,697.15
01/18/1993,698.13
01/19/1993,696.81
01/20/1993,697.44
01/21/1993,700.77
01/22/1993,701.63
01/25/1993,706.95
01/26/1993,707.16
01/27/1993,697.9
01/28/1993,694.67
01/29/1993,696.34
02/01/1993,701.77
02/02/1993,705.12
02/03/1993,708.67
02/04/1993,708.85
02/05/1993,700.98
02/08/1993,698.44
02/09/1993,692.21
02/10/1993,695.02
02/11/1993,695.88
02/12/1993,690.54
02/15/1993,.
02/16/1993,665.39
02/17/1993,659.43
02/18/1993,662.45
02/19/1993,663.61
02/22/1993,652.42
02/23/1993,651.56
02/24/1993,662.46
02/25/1993,667.07
02/26/1993,670.77
03/01/1993,669.51
03/02/1993,677.72
03/03/1993,683.92
03/04/1993,680.73
03/05/1993,681.37
03/08/1993,687.23
03/09/1993,688.96
03/10/1993,692.87
03/11/1993,694.28
03/12/1993,692.78
03/15/1993,695.21
03/16/1993,695.47
03/17/1993,687.4
03/18/1993,687.41
03/19/1993,682.72
03/22/1993,676.62
03/23/1993,675.04
03/24/1993,674.36
03/25/1993,681.01
03/26/1993,681.54
03/29/1993,680.76
03/30/1993,686.25
03/31/1993,690.13
04/01/1993,686.64
04/02/1993,669.85
04/05/1993,670.71
04/06/1993,664.14
04/07/1993,668.88
04/08/1993,666.33
04/09/1993,.
04/12/1993,673.12
04/13/1993,673.83
04/14/1993,673.94
04/15/1993,670.32
04/16/1993,666.78
04/19/1993,663.03
04/20/1993,661.97
04/21/1993,664.04
04/22/1993,663.51
04/23/1993,658.41
04/26/1993,645.87
04/27/1993,652.52
04/28/1993,658.16
04/29/1993,658.45
04/30/1993,661.42
05/03/1993,666.71
05/04/1993,678.16
05/05/1993,683.26
05/06/1993,680.04
05/07/1993,681.44
05/10/1993,682.82
05/11/1993,683.06
05/12/1993,681.69
05/13/1993,675.64
05/14/1993,676.37
05/17/1993,677.96
05/18/1993,680.78
05/19/1993,690.43
05/20/1993,697.43
05/21/1993,694.29
05/24/1993,694.69
05/25/1993,695.04
05/26/1993,704.09
05/27/1993,704.59
05/28/1993,700.53
05/31/1993,.
06/01/1993,704.28
06/02/1993,705.86
06/03/1993,706.22
06/04/1993,702.01
06/07/1993,694.61
06/08/1993,687.74
06/09/1993,689.24
06/10/1993,688.05
06/11/1993,693.19
06/14/1993,696.41
06/15/1993,697.34
06/16/1993,696.25
06/17/1993,695.94
06/18/1993,689.59
06/21/1993,688.74
06/22/1993,686.77
06/23/1993,684.79
06/24/1993,688.72
06/25/1993,694.81
06/28/1993,702.84
06/29/1993,701.07
06/30/1993,703.95
07/01/1993,703.59
07/02/1993,704.49
07/05/1993,.
07/06/1993,702.22
07/07/1993,698.79
07/08/1993,702.71
07/09/1993,705.81
07/12/1993,707.67
07/13/1993,708.47
07/14/1993,712.49
07/15/1993,708.69
07/16/1993,699.73
07/19/1993,695.83
07/20/1993,701.9
07/21/1993,700.08
07/22/1993,695.52
07/23/1993,700.24
07/26/1993,704.54
07/27/1993,701
07/28/1993,705.59
07/29/1993,707.24
07/30/1993,704.7
08/02/1993,707.66
08/03/1993,709.01
08/04/1993,713.79
08/05/1993,715.5
08/06/1993,718.08
08/09/1993,718.49
08/10/1993,717.08
08/11/1993,718.77
08/12/1993,717.12
08/13/1993,718.26
08/16/1993,726.89
08/17/1993,731.01
08/18/1993,734.83
08/19/1993,730.48
08/20/1993,730.96
08/23/1993,730.86
08/24/1993,735.14
08/25/1993,733.66
08/26/1993,731.39
08/27/1993,734.07
08/30/1993,737.38
08/31/1993,742.84
09/01/1993,746.15
09/02/1993,748.65
09/03/1993,749.71
09/06/1993,.
09/07/1993,739.35
09/08/1993,730.73
09/09/1993,737.71
09/10/1993,744.31
09/13/1993,740.32
09/14/1993,732.64
09/15/1993,739.55
09/16/1993,739.8
09/17/1993,740.11
09/20/1993,740.21
09/21/1993,733.56
09/22/1993,745.54
09/23/1993,752.26
09/24/1993,754.65
09/27/1993,759.95
09/28/1993,763.66
09/29/1993,763.17
09/30/1993,762.78
10/01/1993,763.23
10/04/1993,764.84
10/05/1993,762.27
10/06/1993,764.77
10/07/1993,762.49
10/08/1993,764.27
10/11/1993,767.65
10/12/1993,772.46
10/13/1993,778.97
10/14/1993,785.41
10/15/1993,787.42
10/18/1993,782.91
10/19/1993,768.71
10/20/1993,768.25
10/21/1993,771.28
10/22/1993,772.68
10/25/1993,769.75
10/26/1993,765.46
10/27/1993,771.88
10/28/1993,773.49
10/29/1993,779.26
11/01/1993,783.77
11/02/1993,785.66
11/03/1993,772.95
11/04/1993,757.26
11/05/1993,762.99
11/08/1993,766.21
11/09/1993,769.84
11/10/1993,776.5
11/11/1993,778.98
11/12/1993,779.32
11/15/1993,772.45
11/16/1993,771.69
11/17/1993,762.36
11/18/1993,754.34
11/19/1993,751.56
11/22/1993,738.13
11/23/1993,746.82
11/24/1993,753.18
11/25/1993,.
11/26/1993,754.87
11/29/1993,751.54
11/30/1993,754.39
12/01/1993,763.81
12/02/1993,766.73
12/03/1993,772.22
12/06/1993,771.09
12/07/1993,769.35
12/08/1993,767.89
12/09/1993,761.49
12/10/1993,760.74
12/13/1993,759.72
12/14/1993,751.47
12/15/1993,752.97
12/16/1993,755.53
12/17/1993,759.23
12/20/1993,760.15
12/21/1993,755.63
12/22/1993,756.07
12/23/1993,758.7
12/24/1993,.
12/27/1993,761.06
12/28/1993,764.56
12/29/1993,768.48
12/30/1993,771.08
12/31/1993,776.8
01/01/1994,770.76
01/04/1994,774.28
01/05/1994,778.05
01/06/1994,780.41
01/07/1994,782.94
01/10/1994,786.69
01/11/1994,785.52
01/12/1994,786.87
01/13/1994,787.81
01/14/1994,792.31
01/17/1994,792.18
01/18/1994,793.02
01/19/1994,789.28
01/20/1994,793.02
01/21/1994,794.28
01/24/1994,790.65
01/25/1994,786.39
01/26/1994,788.8
01/27/1994,792.88
01/28/1994,796.53
01/31/1994,800.47
02/01/1994,797.24
02/02/1994,799.57
02/03/1994,797.79
02/04/1994,777.28
02/07/1994,779.2
02/08/1994,782.7
02/09/1994,786.53
02/10/1994,783.42
02/11/1994,781.39
02/14/1994,785.45
02/15/1994,790.12
02/16/1994,792.62
02/17/1994,790.24
02/18/1994,788.85
02/21/1994,.
02/22/1994,791.15
02/23/1994,789.11
02/24/1994,779.44
02/25/1994,783.78
02/28/1994,792.5
03/01/1994,788.64
03/02/1994,783.47
03/03/1994,784.58
03/04/1994,790.55
03/07/1994,795.05
03/08/1994,792.12
03/09/1994,793.05
03/10/1994,789.09
03/11/1994,789.2
03/14/1994,792.8
03/15/1994,793.52
03/16/1994,798.99
03/17/1994,803.85
